,Item,Year,Area harvested,Production,Yield
497,Chilli_Peppers_Dry,1993,13000.0,42000.0,3230.8
498,Chilli_Peppers_Dry,1994,13000.0,43000.0,3307.7
499,Chilli_Peppers_Dry,1995,13000.0,44000.0,3384.6
500,Chilli_Peppers_Dry,1996,13500.0,44500.0,3296.3
501,Chilli_Peppers_Dry,1997,14000.0,45000.0,3214.3
502,Chilli_Peppers_Dry,1998,14500.0,45500.0,3137.9
503,Chilli_Peppers_Dry,1999,14500.0,45600.0,3144.8
504,Chilli_Peppers_Dry,2000,14500.0,45600.0,3144.8
505,Chilli_Peppers_Dry,2001,14500.0,45600.0,3144.8
506,Chilli_Peppers_Dry,2002,14500.0,45600.0,3144.8
507,Chilli_Peppers_Dry,2003,14500.0,45600.0,3144.8
508,Chilli_Peppers_Dry,2004,14500.0,45600.0,3144.8
509,Chilli_Peppers_Dry,2005,14500.0,45600.0,3144.8
510,Chilli_Peppers_Dry,2006,14500.0,45600.0,3144.8
511,Chilli_Peppers_Dry,2007,14500.0,45600.0,3144.8
512,Chilli_Peppers_Dry,2008,14500.0,45600.0,3144.8
513,Chilli_Peppers_Dry,2009,15189.0,49202.5,3239.3
514,Chilli_Peppers_Dry,2010,15552.0,51909.94,3337.9
515,Chilli_Peppers_Dry,2011,15834.0,54106.5,3417.1
516,Chilli_Peppers_Dry,2012,17500.0,65000.0,3714.3
517,Chilli_Peppers_Dry,2013,16304.0,57943.06,3553.9
518,Chilli_Peppers_Dry,2014,16357.0,57060.24,3488.5
519,Chilli_Peppers_Dry,2015,17244.0,59210.71,3433.6
520,Chilli_Peppers_Dry,2016,16635.0,60148.03,3615.7
521,Chilli_Peppers_Dry,2017,16667.0,61020.9,3661.2
522,Chilli_Peppers_Dry,2018,16754.0,61783.71,3687.7
523,Chilli_Peppers_Dry,2019,16744.0,62060.38,3706.3
524,Chilli_Peppers_Dry,2020,16774.0,62406.29,3720.3
525,Chilli_Peppers_Dry,2021,16971.0,63537.9,3744.0
526,Chilli_Peppers_Dry,2022,16986.0,62668.19,3689.3
527,Chilli_Peppers_Dry,2023,17020.0,62870.79,3694.0
528,Chilli_Peppers_Dry,2024,17052.0,63025.63,3696.0
529,Chilli_Peppers_Green,1990,15963.0,271000.0,16976.8
530,Chilli_Peppers_Green,1991,17013.0,281599.0,16552.0
531,Chilli_Peppers_Green,1992,15317.0,234454.0,15306.8
532,Chilli_Peppers_Green,1993,12000.0,190000.0,15833.3
533,Chilli_Peppers_Green,1994,14000.0,197000.0,14071.4
534,Chilli_Peppers_Green,1995,17131.0,250551.0,14625.6
535,Chilli_Peppers_Green,1996,22557.0,322545.0,14299.1
536,Chilli_Peppers_Green,1997,25504.0,362712.0,14221.8
537,Chilli_Peppers_Green,1998,26586.0,410784.0,15451.1
538,Chilli_Peppers_Green,1999,27672.0,388095.0,14024.8
539,Chilli_Peppers_Green,2000,27934.0,428066.0,15324.2
540,Chilli_Peppers_Green,2001,25866.0,386687.0,14949.6
541,Chilli_Peppers_Green,2002,30084.0,476670.0,15844.6
542,Chilli_Peppers_Green,2003,31754.0,496523.0,15636.5
543,Chilli_Peppers_Green,2004,29690.0,467433.0,15743.8
544,Chilli_Peppers_Green,2005,29000.0,460000.0,15862.1
545,Chilli_Peppers_Green,2006,30000.0,550000.0,18333.3
546,Chilli_Peppers_Green,2007,39953.0,651822.0,16314.7
547,Chilli_Peppers_Green,2008,42405.0,703408.0,16587.9
548,Chilli_Peppers_Green,2009,45371.0,792836.0,17474.5
549,Chilli_Peppers_Green,2010,38390.0,655841.0,17083.6
550,Chilli_Peppers_Green,2011,39666.0,670434.0,16902.0
551,Chilli_Peppers_Green,2012,39819.0,650054.0,16325.2
552,Chilli_Peppers_Green,2013,35289.0,565424.0,16022.7
553,Chilli_Peppers_Green,2014,38132.0,601289.0,15768.6
554,Chilli_Peppers_Green,2015,40834.0,614302.0,15043.9
555,Chilli_Peppers_Green,2016,40850.0,614273.0,15037.3
556,Chilli_Peppers_Green,2017,38588.0,676422.0,17529.2
557,Chilli_Peppers_Green,2018,37591.0,732749.0,19492.7
558,Chilli_Peppers_Green,2019,50329.0,956250.0,19000.0
559,Chilli_Peppers_Green,2020,47239.0,867000.0,18353.5
560,Chilli_Peppers_Green,2021,40876.0,722997.0,17687.7
561,Chilli_Peppers_Green,2022,62139.0,1142696.0,18389.5
562,Chilli_Peppers_Green,2023,58291.0,1092794.0,18747.2
563,Chilli_Peppers_Green,2024,58485.0,1083725.87,18529.9
564,"Cow peas, dry",1990,3117.0,7306.0,2343.9
565,"Cow peas, dry",1991,4886.0,9700.0,1985.3
566,"Cow peas, dry",1992,2237.0,4752.0,2124.3
567,"Cow peas, dry",1993,3000.0,6500.0,2166.7
568,"Cow peas, dry",1994,2500.0,6000.0,2400.0
569,"Cow peas, dry",1995,2600.0,6100.0,2346.2
570,"Cow peas, dry",1996,2650.0,6200.0,2339.6
571,"Cow peas, dry",1997,2700.0,6300.0,2333.3
572,"Cow peas, dry",1998,2800.0,6500.0,2321.4
573,"Cow peas, dry",1999,2900.0,6600.0,2275.9
574,"Cow peas, dry",2000,2871.0,6752.95,2351.9
575,"Cow peas, dry",2001,2862.0,6777.55,2368.5
576,"Cow peas, dry",2002,3000.0,6800.0,2266.7
577,"Cow peas, dry",2003,2813.0,6844.6,2433.0
578,"Cow peas, dry",2004,2745.0,6875.11,2504.7
579,"Cow peas, dry",2005,2665.0,6906.03,2590.9
580,"Cow peas, dry",2006,2514.0,6936.39,2759.1
581,"Cow peas, dry",2007,2426.0,6950.95,2865.6
582,"Cow peas, dry",2008,2456.0,7500.0,3054.2
583,"Cow peas, dry",2009,2541.0,8000.0,3148.4
584,"Cow peas, dry",2010,2203.0,7117.25,3231.3
585,"Cow peas, dry",2011,2147.0,7106.3,3309.5
586,"Cow peas, dry",2012,2000.0,7000.0,3500.0
587,"Cow peas, dry",2013,2000.0,7000.0,3500.0
588,"Cow peas, dry",2014,2050.0,7100.0,3463.4
589,"Cow peas, dry",2015,2048.0,7155.0,3493.0
590,"Cow peas, dry",2016,2035.0,7181.58,3528.8
591,"Cow peas, dry",2017,2018.0,7199.42,3568.0
592,"Cow peas, dry",2018,2004.0,7225.12,3604.9
593,"Cow peas, dry",2019,1989.0,7236.11,3638.4
594,"Cow peas, dry",2020,1973.0,7239.57,3668.5
595,"Cow peas, dry",2021,1955.0,7264.15,3714.8
596,"Cow peas, dry",2022,1940.0,7236.72,3729.5
597,"Cow peas, dry",2023,1931.0,7252.46,3755.4
598,"Cow peas, dry",2024,1922.0,7268.19,3781.4
599,Cucumbers and gherkins,1990,14280.0,267000.0,18697.5
600,Cucumbers and gherkins,1991,15543.0,250299.0,16103.6
601,Cucumbers and gherkins,1992,15866.0,270310.0,17037.1
602,Cucumbers and gherkins,1993,15000.0,247000.0,16466.7
603,Cucumbers and gherkins,1994,17000.0,290000.0,17058.8
604,Cucumbers and gherkins,1995,19000.0,330000.0,17368.4
605,Cucumbers and gherkins,1996,20000.0,360000.0,18000.0
606,Cucumbers and gherkins,1997,22000.0,398000.0,18090.9
607,Cucumbers and gherkins,1998,26000.0,450000.0,17307.7
608,Cucumbers and gherkins,1999,29290.0,563970.0,19254.7
609,Cucumbers and gherkins,2000,29470.0,566980.0,19239.2
610,Cucumbers and gherkins,2001,28360.0,567610.0,20014.5
611,Cucumbers and gherkins,2002,26492.0,538443.0,20324.7
612,Cucumbers and gherkins,2003,33146.0,674117.0,20337.8
613,Cucumbers and gherkins,2004,26929.0,583114.0,21653.8
614,Cucumbers and gherkins,2005,28000.0,600000.0,21428.6
615,Cucumbers and gherkins,2006,39780.0,802644.0,20177.1
616,Cucumbers and gherkins,2007,30000.0,671468.0,22382.3
617,Cucumbers and gherkins,2008,32090.0,595732.0,18564.4
618,Cucumbers and gherkins,2009,27169.0,600027.0,22085.0
619,Cucumbers and gherkins,2010,28238.0,631408.0,22360.2
620,Cucumbers and gherkins,2011,29120.0,665070.0,22838.9
621,Cucumbers and gherkins,2012,26071.0,613880.0,23546.5
622,Cucumbers and gherkins,2013,22122.0,504558.0,22808.0
623,Cucumbers and gherkins,2014,20875.0,473774.0,22695.8
624,Cucumbers and gherkins,2015,23370.0,495982.0,21223.0
625,Cucumbers and gherkins,2016,21885.0,483971.0,22114.0
626,Cucumbers and gherkins,2017,18383.0,393432.0,21402.2
627,Cucumbers and gherkins,2018,16486.0,366661.0,22240.7
628,Cucumbers and gherkins,2019,25734.0,566155.0,22000.0
629,Cucumbers and gherkins,2020,20750.0,443500.0,21373.5
630,Cucumbers and gherkins,2021,19672.0,491650.0,24992.0
631,Cucumbers and gherkins,2022,25109.0,593901.0,23652.7
632,Cucumbers and gherkins,2023,19058.0,493870.0,25914.1
633,Cucumbers and gherkins,2024,19532.0,487305.0,24949.5
634,Dates,1990,21816.0,541963.0,24842.5
635,Dates,1991,27000.0,603490.0,22351.5
636,Dates,1992,27450.0,603652.0,21991.0
637,Dates,1993,22269.0,631290.0,28348.4
638,Dates,1994,25652.0,646039.0,25184.7
639,Dates,1995,25652.0,677934.0,26428.1
640,Dates,1996,27296.0,738147.0,27042.3
641,Dates,1997,28000.0,740838.0,26458.5
642,Dates,1998,29000.0,839805.0,28958.8
643,Dates,1999,28195.0,905953.0,32131.7
644,Dates,2000,28982.0,1006710.0,34735.7
645,Dates,2001,29461.0,1113270.0,37787.9
646,Dates,2002,29632.0,1090004.0,36784.7
647,Dates,2003,32864.0,1121890.0,34137.4
648,Dates,2004,34528.0,1166182.0,33775.0
649,Dates,2005,36150.0,1159690.0,32079.9
650,Dates,2006,35780.0,1328720.0,37135.8
651,Dates,2007,36450.0,1313696.0,36041.0
652,Dates,2008,36828.0,1326133.0,36008.8
653,Dates,2009,36924.0,1270478.0,34407.9
654,Dates,2010,41945.0,1352954.0,32255.4
655,Dates,2011,41652.0,1373570.0,32977.3
656,Dates,2012,38503.0,1400072.0,36362.7
657,Dates,2013,37923.0,1328468.0,35030.7
658,Dates,2014,44037.0,1465030.0,33268.2
659,Dates,2015,48576.0,1684917.0,34686.2
660,Dates,2016,49765.0,1549260.0,31131.7
661,Dates,2017,50293.0,1542111.0,30662.4
662,Dates,2018,47571.0,1563687.0,32870.6
663,Dates,2019,49825.0,1644210.0,33000.0
664,Dates,2020,50550.0,1711200.0,33851.6
665,Dates,2021,59353.0,1713610.0,28871.5
666,Dates,2022,74413.0,1847629.0,24829.4
667,Dates,2023,78239.0,1702732.0,21763.2
668,Dates,2024,85948.0,1750301.5,20364.6
669,Roots_and_Tubers,1990,320.0,1800.0,5625.0
670,Roots_and_Tubers,1991,420.0,2500.0,5952.4
671,Roots_and_Tubers,1992,650.0,3500.0,5384.6
672,Roots_and_Tubers,1993,651.0,3600.0,5533.6
673,Roots_and_Tubers,1994,642.0,3500.0,5450.7
674,Roots_and_Tubers,1995,656.0,3600.0,5484.6
675,Roots_and_Tubers,1996,669.0,3650.0,5456.2
676,Roots_and_Tubers,1997,682.0,3700.0,5427.5
677,Roots_and_Tubers,1998,700.0,3750.0,5357.1
678,Roots_and_Tubers,1999,708.0,3800.0,5363.5
679,Roots_and_Tubers,2000,720.0,3837.76,5330.1
680,Roots_and_Tubers,2001,731.0,3871.96,5296.3
681,Roots_and_Tubers,2002,742.0,3902.38,5258.3
682,Roots_and_Tubers,2003,743.0,3877.75,5221.5
683,Roots_and_Tubers,2004,752.0,3896.34,5181.5
684,Roots_and_Tubers,2005,763.0,3921.48,5137.1
685,Roots_and_Tubers,2006,733.0,3734.93,5092.3
686,Roots_and_Tubers,2007,773.0,3902.91,5046.9
687,Roots_and_Tubers,2008,800.0,4000.0,5001.1
688,Roots_and_Tubers,2009,863.0,4277.44,4954.7
689,Roots_and_Tubers,2010,917.0,4502.15,4907.9
690,Roots_and_Tubers,2011,971.0,4718.06,4860.5
691,Roots_and_Tubers,2012,1050.0,5000.0,4761.9
692,Roots_and_Tubers,2013,1050.0,5000.0,4761.9
693,Roots_and_Tubers,2014,1039.0,4908.58,4725.8
694,Roots_and_Tubers,2015,1054.0,4954.4,4699.7
695,Roots_and_Tubers,2016,1073.0,5003.12,4661.4
696,Roots_and_Tubers,2017,1096.0,5053.95,4612.8
697,Roots_and_Tubers,2018,1115.0,5100.88,4576.0
698,Roots_and_Tubers,2019,1135.0,5150.95,4536.7
699,Roots_and_Tubers,2020,1115.0,5210.65,4672.2
700,Roots_and_Tubers,2021,1122.0,5296.55,4721.6
701,Roots_and_Tubers,2022,1124.0,5219.38,4643.0
702,Roots_and_Tubers,2023,1120.0,5242.19,4678.9
703,Roots_and_Tubers,2024,1122.0,5252.71,4681.1
704,Eggplants (aubergines),1990,17223.0,385000.0,22353.8
705,Eggplants (aubergines),1991,19061.0,415163.0,21780.8
706,Eggplants (aubergines),1992,16818.0,342974.0,20393.3
707,Eggplants (aubergines),1993,16900.0,343000.0,20295.9
708,Eggplants (aubergines),1994,18500.0,365000.0,19729.7
709,Eggplants (aubergines),1995,19062.0,398409.0,20900.7
710,Eggplants (aubergines),1996,25263.0,550044.0,21772.7
711,Eggplants (aubergines),1997,27500.0,555000.0,20181.8
712,Eggplants (aubergines),1998,28000.0,560000.0,20000.0
713,Eggplants (aubergines),1999,28000.0,562000.0,20071.4
714,Eggplants (aubergines),2000,32530.0,708840.0,21790.3
715,Eggplants (aubergines),2001,30944.0,703062.0,22720.5
716,Eggplants (aubergines),2002,36122.0,826870.0,22891.0
717,Eggplants (aubergines),2003,43410.0,1026353.0,23643.2
718,Eggplants (aubergines),2004,43151.0,1046742.0,24257.7
719,Eggplants (aubergines),2005,46130.0,1155920.0,25057.9
720,Eggplants (aubergines),2006,46440.0,1180280.0,25415.2
721,Eggplants (aubergines),2007,47346.0,1160621.0,24513.6
722,Eggplants (aubergines),2008,48360.0,1242665.0,25696.1
723,Eggplants (aubergines),2009,46883.0,1290190.0,27519.4
724,Eggplants (aubergines),2010,46538.0,1229792.0,26425.4
725,Eggplants (aubergines),2011,45020.0,1166430.0,25909.2
726,Eggplants (aubergines),2012,45251.0,1193854.0,26382.9
727,Eggplants (aubergines),2013,46974.0,1246707.0,26540.4
728,Eggplants (aubergines),2014,49713.0,1257913.0,25303.5
729,Eggplants (aubergines),2015,48679.0,1200971.0,24671.2
730,Eggplants (aubergines),2016,48411.0,1300265.0,26859.2
731,Eggplants (aubergines),2017,47522.0,1376303.0,28961.5
732,Eggplants (aubergines),2018,43757.0,1179173.0,26948.2
733,Eggplants (aubergines),2019,49897.0,1347230.0,27000.0
734,Eggplants (aubergines),2020,46890.0,1278350.0,27262.7
735,Eggplants (aubergines),2021,42288.0,1414860.0,33457.9
736,Eggplants (aubergines),2022,65653.0,1972593.0,30045.8
737,Eggplants (aubergines),2023,61886.0,1813091.0,29297.3
738,Eggplants (aubergines),2024,60350.0,1782454.3,29535.1
739,Figs,1990,13361.0,81485.0,6098.7
740,Figs,1991,13635.0,71083.0,5213.3
741,Figs,1992,17595.0,153373.0,8716.9
742,Figs,1993,18000.0,160000.0,8888.9
743,Figs,1994,18100.0,184000.0,10165.7
744,Figs,1995,18187.0,236915.0,13026.6
745,Figs,1996,22853.0,202697.0,8869.6
746,Figs,1997,24453.0,216589.0,8857.4
747,Figs,1998,23789.0,220849.0,9283.7
748,Figs,1999,25316.0,203005.0,8018.8
749,Figs,2000,22200.0,187698.0,8454.9
750,Figs,2001,29105.0,150200.0,5160.6
751,Figs,2002,26444.0,194631.0,7360.1
752,Figs,2003,25550.0,135834.0,5316.4
753,Figs,2004,27521.0,160124.0,5818.2
754,Figs,2005,28580.0,192250.0,6726.7
755,Figs,2006,73320.0,295510.0,4030.4
756,Figs,2007,76258.0,262307.0,3439.7
757,Figs,2008,32818.0,304110.0,9266.6
758,Figs,2009,31960.0,286682.0,8970.0
759,Figs,2010,31773.0,184972.0,5821.7
760,Figs,2011,28479.0,165483.0,5810.7
761,Figs,2012,28716.0,171062.0,5957.0
762,Figs,2013,28884.0,176595.0,6113.9
763,Figs,2014,28501.0,176105.0,6178.9
764,Figs,2015,27881.0,172474.0,6186.1
765,Figs,2016,27779.0,183794.0,6616.3
766,Figs,2017,27820.0,194202.0,6980.6
767,Figs,2018,29029.0,221369.0,7625.8
768,Figs,2019,26931.0,215450.0,8000.0
769,Figs,2020,35750.0,299450.0,8376.2
770,Figs,2021,29713.0,211438.0,7115.9
771,Figs,2022,30080.0,206626.0,6869.3
772,Figs,2023,30927.0,214972.0,6950.9
773,Figs,2024,31688.0,217194.01,6854.1
774,"Flax, raw or retted",1990,12910.0,12025.0,931.4
775,"Flax, raw or retted",1991,18313.0,16685.0,911.1
776,"Flax, raw or retted",1992,12383.0,11320.0,914.2
777,"Flax, raw or retted",1993,13000.0,12000.0,923.1
778,"Flax, raw or retted",1994,12881.0,12000.0,931.6
779,"Flax, raw or retted",1995,13168.0,12300.0,934.1
780,"Flax, raw or retted",1996,13200.0,12500.0,947.0
781,"Flax, raw or retted",1997,13500.0,13000.0,963.0
782,"Flax, raw or retted",1998,14000.0,13500.0,964.3
783,"Flax, raw or retted",1999,14500.0,13800.0,951.7
784,"Flax, raw or retted",2000,15000.0,14000.0,933.3
785,"Flax, raw or retted",2001,7647.0,7110.0,929.8
786,"Flax, raw or retted",2002,8000.0,7160.0,895.0
787,"Flax, raw or retted",2003,9600.0,9000.0,937.5
788,"Flax, raw or retted",2004,10700.0,10000.0,934.6
789,"Flax, raw or retted",2005,11200.0,10500.0,937.5
790,"Flax, raw or retted",2006,8900.0,9000.0,1011.2
791,"Flax, raw or retted",2007,9677.0,9276.1,958.5
792,"Flax, raw or retted",2008,9534.0,9210.27,966.1
793,"Flax, raw or retted",2009,9841.0,9093.73,924.0
794,"Flax, raw or retted",2010,9905.0,9012.27,909.9
795,"Flax, raw or retted",2011,10100.0,9052.83,896.3
796,"Flax, raw or retted",2012,10000.0,8400.0,840.0
797,"Flax, raw or retted",2013,10000.0,8500.0,850.0
798,"Flax, raw or retted",2014,9000.0,7846.9,871.9
799,"Flax, raw or retted",2015,8763.0,7943.75,906.5
800,"Flax, raw or retted",2016,8941.0,7818.28,874.4
801,"Flax, raw or retted",2017,8726.0,7616.9,872.9
802,"Flax, raw or retted",2018,8393.0,7792.97,928.6
803,"Flax, raw or retted",2019,8687.0,7742.72,891.3
804,"Flax, raw or retted",2020,8602.0,7717.53,897.2
805,"Flax, raw or retted",2021,8560.0,7751.07,905.5
806,"Flax, raw or retted",2022,8616.0,7737.11,898.0
807,"Flax, raw or retted",2023,8600.0,7700.0,895.3
808,"Flax, raw or retted",2024,8600.0,7700.0,895.3
809,Grapes,1990,37952.0,584694.0,15406.1
810,Grapes,1991,37274.0,526716.0,14130.9
811,Grapes,1992,57921.0,658061.0,11361.4
812,Grapes,1993,58392.0,726082.0,12434.6
813,Grapes,1994,49329.0,707049.0,14333.3
814,Grapes,1995,49183.0,739478.0,15035.2
815,Grapes,1996,49961.0,943702.0,18888.8
816,Grapes,1997,50590.0,867905.0,17155.7
817,Grapes,1998,52174.0,957734.0,18356.5
818,Grapes,1999,59342.0,1009560.0,17012.6
819,Grapes,2000,59765.0,1075100.0,17988.8
820,Grapes,2001,62355.0,1078910.0,17302.7
821,Grapes,2002,56259.0,1073815.0,19087.0
822,Grapes,2003,57214.0,1196852.0,20918.9
823,Grapes,2004,58193.0,1275288.0,21914.8
824,Grapes,2005,60740.0,1391750.0,22913.2
825,Grapes,2006,61850.0,1431970.0,23152.3
826,Grapes,2007,62730.0,1485010.0,23673.0
827,Grapes,2008,64660.0,1531418.0,23684.2
828,Grapes,2009,63958.0,1370241.0,21424.1
829,Grapes,2010,64034.0,1360251.0,21242.6
